Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","480","Mauritius","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","13.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.993","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.071","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.075","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.293","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","26.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","24.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","23.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","26.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.544","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.667","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.901","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","5.103","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","55.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","52.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","49.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","51.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.397","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.414","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.509","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.494","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","17.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","18.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","17.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","17.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.883","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","500","Montserrat","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.71","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.752","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.759","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.797","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","18.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","17.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","16.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","16.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.031","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.988","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.057","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.228","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","91.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","90.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","90.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","91.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.706","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.786","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.861","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","4.186","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","68.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","63.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","59.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","65.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","516","Namibia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.255","E","Estimated value"
