Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","520","Nauru","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","23.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","21.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","19.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","17.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","16.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","15.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","14.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","11.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","9.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","8.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","7.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","6.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","5.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","4.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","4.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","524","Nepal","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","528","Netherlands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","540","New Caledonia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","8.4","E","Estimated value",""
