country,ISO,year,accountability,accountability_lower,accountability_upper,incgrp,wb_region,UNmemberstate,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
Jamaica,JAM,1995,1.076,.90600002,1.294,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1968,.70700002,.51700002,.917,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2017,1.52,1.324,1.729,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2002,1.283,1.081,1.476,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1984,.85799998,.69,1.074,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1972,.75099999,.55000001,.954,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2011,1.391,1.194,1.59,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1999,1.119,.91799998,1.299,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1961,.671,.458,.852,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2000,1.193,.97500002,1.378,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2015,1.476,1.274,1.6799999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1975,.76200002,.574,.96100003,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1993,1.052,.86699998,1.263,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1971,.722,.53399998,.93199998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1960,.67699999,.477,.86699998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1988,.84399998,.64600003,1.044,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1987,.85299999,.64200002,1.036,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1980,.83099997,.63200003,1.031,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2012,1.393,1.184,1.584,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2010,1.395,1.216,1.604,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2006,1.346,1.15,1.5470001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1991,1.005,.81300002,1.206,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1973,.76099998,.53500003,.92799997,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2020,1.494,1.3049999,1.701,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1965,.75,.546,.94099998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1978,.72100002,.52200001,.91600001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2021,1.487,1.3,1.704,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2007,1.395,1.2,1.589,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1981,.85399997,.639,1.034,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1976,.72399998,.514,.89600003,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2005,1.334,1.131,1.531,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1983,.85100001,.63599998,1.029,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2003,1.2819999,1.089,1.493,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1998,1.118,.94300002,1.342,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1989,.94300002,.74299997,1.14,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1963,.787,.58600003,.98000002,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1979,.75099999,.528,.93099999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2001,1.1849999,1.002,1.395,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1994,1.051,.838,1.247,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1969,.70700002,.50300002,.89499998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2009,1.3940001,1.1950001,1.594,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1992,1.016,.81300002,1.2079999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1962,.78299999,.58899999,.97799999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1967,.71799999,.52600002,.912,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2016,1.4859999,1.288,1.687,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2019,1.531,1.3329999,1.725,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2013,1.451,1.2589999,1.6569999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2018,1.485,1.271,1.6670001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2008,1.399,1.2,1.597,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2014,1.473,1.281,1.675,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,2004,1.28,1.056,1.45,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1974,.759,.56699997,.96499997,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1997,1.108,.89499998,1.29,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jamaica,JAM,1964,.78100002,.59100002,.97600001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388
Jordan,JOR,2011,.38600001,.2,.60100001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1977,-.347,-.58999997,-.147,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1980,-.377,-.57099998,-.119,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1975,-.34900001,-.56199998,-.116,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2001,.121,-.124,.31799999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1964,-.23199999,-.421,-.030999999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1994,.205,.033,.43700001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1965,-.23,-.42699999,-.029999999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1970,-.244,-.44499999,-.054000001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1963,-.229,-.42699999,-.029999999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1984,-.31799999,-.54299998,-.092,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1973,-.26899999,-.463,-.061999999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1966,-.235,-.421,-.028999999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2004,.242,.061000001,.465,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1969,-.236,-.44299999,-.039999999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1985,-.28999999,-.48500001,-.055,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1968,-.229,-.39899999,-.0089999996,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1979,-.35699999,-.60100001,-.14399999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1974,-.27500001,-.46599999,-.078000002,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1997,.19499999,-.012,.38499999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1996,.21799999,.028999999,.41499999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1993,.20900001,.0020000001,.398,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2005,.245,.054000001,.44499999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1989,.018999999,-.17200001,.22,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2015,.44499999,.23,.62900001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2016,.49200001,.285,.67299998,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1992,.189,-.012,.38100001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1982,-.37599999,-.57499999,-.121,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1987,-.294,-.52600002,-.063000001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1971,-.26800001,-.48100001,-.092,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2019,.50400001,.322,.71700001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2012,.39300001,.213,.60399997,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2007,.259,.068000004,.47600001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1983,-.37099999,-.58399999,-.122,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1990,.167,-.0040000002,.39500001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1967,-.215,-.40200001,-.0089999996,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1995,.20900001,.02,.42399999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2008,.27599999,.098999999,.49000001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2020,.48100001,.289,.68300003,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1976,-.34400001,-.56699997,-.127,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2003,.249,.039999999,.43399999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1962,-.23,-.41299999,-.025,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2014,.442,.243,.63200003,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1961,-.228,-.449,-.044,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2002,.119,-.1,.34799999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1978,-.354,-.574,-.121,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2010,.338,.13699999,.53600001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2006,.27500001,.097000003,.49599999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1986,-.29499999,-.51999998,-.081,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1999,.205,0,.391,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1988,-.28600001,-.495,-.044,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1991,.169,-.016000001,.37,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2018,.52700001,.308,.70899999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1960,-.096000001,-.301,.096000001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1972,-.26899999,-.493,-.097999997,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1998,.192,-.015,.37400001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2013,.43799999,.248,.64899999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2009,.27900001,.092,.47499999,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2000,.122,-.089000002,.361,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2021,.48100001,.27500001,.67500001,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,2017,.49599999,.33700001,.72100002,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Jordan,JOR,1981,-.36700001,-.588,-.138,Upper middle income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,400
Japan,JPN,2014,1.521,1.306,1.707,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2015,1.525,1.345,1.742,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1968,1.5140001,1.308,1.697,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2010,1.612,1.431,1.837,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1965,1.5190001,1.3,1.689,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2001,1.5650001,1.358,1.747,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1994,1.546,1.341,1.744,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1967,1.516,1.313,1.7180001,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2006,1.599,1.411,1.807,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2021,1.507,1.314,1.706,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1980,1.5420001,1.3609999,1.758,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1961,1.516,1.316,1.716,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1978,1.536,1.334,1.726,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1974,1.54,1.334,1.732,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1970,1.5319999,1.34,1.738,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1987,1.55,1.3279999,1.732,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1966,1.515,1.3150001,1.717,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2008,1.5930001,1.4069999,1.803,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1960,1.51,1.323,1.715,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2002,1.563,1.354,1.751,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1984,1.549,1.349,1.747,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1969,1.511,1.329,1.7130001,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2016,1.523,1.289,1.706,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1964,1.5140001,1.34,1.726,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1981,1.549,1.344,1.739,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1986,1.544,1.363,1.755,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2004,1.558,1.363,1.755,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,2013,1.533,1.347,1.745,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1982,1.54,1.322,1.7130001,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1989,1.54,1.335,1.733,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1992,1.5549999,1.352,1.7460001,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
Japan,JPN,1988,1.548,1.367,1.762,High income,East Asia & Pacific,1,,142,Asia,030,Eastern Asia,,,392
