ISO,country,year,unemp,underemp,sex,agegroup,geog,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
KOR,Republic of Korea,2020,4.164,4.1999998,Total,Total population age 15+,Urban,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,3.5780001,3.9000001,Male,"Adults, age 25+",Total,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,3.8010001,4.4000001,Female,"Adults, age 25+",Urban,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,2.802,2.5999999,Female,Total population age 15+,Rural,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,2.602,2.5,Female,"Adults, age 25+",Rural,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,8.0340004,6.9000001,Total,"Youth, age 15-24",Rural,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,10.751,5,Male,"Youth, age 15-24",Total,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,3.9879999,4.1999998,Female,Total population age 15+,Total,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,3.789,4.1999998,Total,"Adults, age 25+",Urban,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,3.5780001,4,Total,"Adults, age 25+",Total,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
KOR,Republic of Korea,2020,10.152,5.5,Total,"Youth, age 15-24",Total,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,410,Eastern Asia
LAO,Lao People's Democratic Republic,2017,.461,.80000001,Total,Total population age 15+,Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.38299999,.5,Female,Total population age 15+,Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,1.415,1.2,Male,"Youth, age 15-24",Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.255,.30000001,Female,"Adults, age 25+",Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.35499999,.60000002,Female,"Adults, age 25+",Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,1.543,1.1,Female,Total population age 15+,Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,4.8520002,1.5,Total,"Youth, age 15-24",Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,5.198,1.8,Female,"Youth, age 15-24",Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.25999999,.69999999,Total,"Adults, age 25+",Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,1.5039999,1,Male,Total population age 15+,Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.47600001,1,Male,"Adults, age 25+",Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.88499999,1,Male,"Adults, age 25+",Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.53500003,1.1,Male,Total population age 15+,Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,2.006,1.2,Female,"Youth, age 15-24",Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.41800001,.80000001,Total,"Adults, age 25+",Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.26499999,1.1,Male,"Adults, age 25+",Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,1.523,1,Total,Total population age 15+,Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.80500001,.89999998,Total,Total population age 15+,Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.72500002,1,Total,"Adults, age 25+",Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.759,.69999999,Female,Total population age 15+,Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.84899998,1.1,Male,Total population age 15+,Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.55199999,1,Female,"Adults, age 25+",Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,.75,1,Female,"Youth, age 15-24",Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,2.2079999,1.2,Male,"Youth, age 15-24",Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,4.4419999,1.1,Male,"Youth, age 15-24",Urban,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,1.072,1.1,Total,"Youth, age 15-24",Rural,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LAO,Lao People's Democratic Republic,2017,2.102,1.2,Total,"Youth, age 15-24",Total,Lower middle income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,418,South-eastern Asia
LBR,Liberia,2017,3.6860001,8,Male,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,4.5710001,7.5,Male,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,2.352,7.0999999,Total,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,3.7639999,6.4000001,Female,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.54799998,7.8000002,Female,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,1.178,7.6999998,Male,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,4.263,8.3000002,Female,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,5.4460001,8.1999998,Total,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,2.365,8.5,Female,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.49200001,8.8999996,Male,"Youth, age 15-24",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,2.2460001,6.0999999,Female,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,2.335,8,Female,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.83999997,8,Total,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,3.049,8,Total,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,5.8540001,8.5,Total,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,4.0879998,7.9000001,Male,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.47,8.1999998,Female,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,4.1859999,6.9000001,Total,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,3.276,8.1999998,Total,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.792,5.8000002,Female,"Youth, age 15-24",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.78899997,7.9000001,Total,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,.63200003,7.1999998,Total,"Youth, age 15-24",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
LBR,Liberia,2017,6.4829998,8.1000004,Male,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,430,Sub-Saharan Africa
