ISO,country,wb_region,incgrp,year,genres_animal,genres_plant,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
MNE,Montenegro,Europe & Central Asia,Upper middle income,2019,0,.388,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,499
MNE,Montenegro,Europe & Central Asia,Upper middle income,2020,0,.388,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,499
MNE,Montenegro,Europe & Central Asia,Upper middle income,2021,0,,NO,Member State,1,Member state,,,150,Europe,039,Southern Europe,,,499
MNG,Mongolia,East Asia & Pacific,Lower middle income,2000,,10.137,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2005,,10.54,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2010,,12.073,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2012,,13.063,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2014,,13.977,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2016,,13.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2017,,13.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2018,,13.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2019,,19.547,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2020,0,19.593,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MNG,Mongolia,East Asia & Pacific,Lower middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,496
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2000,,0,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2005,,0,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2010,,.001,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2012,,.001,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2014,,.001,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2016,,.002,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2017,,.048,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2018,,.064,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2019,,.064,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2020,,.064,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,478
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2020,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,480
MWI,Malawi,Sub-Saharan Africa,Low income,2000,,2.019,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2005,,2.165,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2010,,2.76,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2012,,2.793,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2014,,3.001,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2016,,3.253,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2017,,3.253,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2018,,3.253,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2019,,3.253,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2020,0,3.253,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MWI,Malawi,Sub-Saharan Africa,Low income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,454
MYS,Malaysia,East Asia & Pacific,Upper middle income,2000,,12.426,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2005,,12.604,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2010,,12.653,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2012,,12.763,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2014,,12.826,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2016,,13.036,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2017,,13.036,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2018,,13.036,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2019,,13.036,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2020,0,13.036,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
MYS,Malaysia,East Asia & Pacific,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,035,South-eastern Asia,,,458
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2000,,1.269,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2005,,1.775,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2010,,1.775,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2012,,1.906,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2014,,1.935,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2016,,1.967,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2017,,1.967,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2018,,2.11,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2019,,2.153,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2020,0,2.153,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,516
NER,Niger,Sub-Saharan Africa,Low income,2000,,.041,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2005,,3.26,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2010,,3.26,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2012,,3.326,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2014,,3.957,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2016,,3.957,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2017,,3.957,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2018,,4.088,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2019,,4.088,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NER,Niger,Sub-Saharan Africa,Low income,2020,,4.795,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,562
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2000,,3.269,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2005,,3.32,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2010,,4.278,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2012,,4.724,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2014,,4.732,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2016,,4.96,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2017,,5.295,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,566
